,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,74,Dogecoin,DOGE,dogecoin,499,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-06T16:26:00.000Z,0.06863136339197394,386652637.0374178,3.4319,2.29311887,2.62313028,2.95440171,-16.85603688,-47.59920395,-51.90869201,9105375436.156954,1.0038,9105375436.16,,2022-07-06T16:26:00.000Z,,,,,,2022-07-06 18:27:48.009329
10,4943,Dai,DAI,multi-collateral-dai,1019,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6890194484.213335,6890194484.213335,,11,,,,2022-07-06T16:26:00.000Z,1.0003821656522647,188482327.3923455,0.2424,0.03750163,-0.01152538,-0.00250896,0.03661399,0.0458076,0.06535049,6892827679.882625,0.7599,6892827679.88,,2022-07-06T16:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-06 18:27:48.009329
11,6636,Polkadot,DOT,polkadot-new,360,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6244750392.458618,,2022-07-06T16:26:00.000Z,6.901269712268607,513773127.1645426,-10.0285,0.17856687,2.28157782,-3.16913917,-28.09468638,-51.28734294,-65.63923215,6815551214.77631,0.7514,7614194830.49,,2022-07-06T16:26:00.000Z,,,,,,2022-07-06 18:27:48.009329
12,1958,TRON,TRX,tron,652,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92484183146.17628,92484198272.45132,,13,71659659264.0,4799100156.321514,,2022-07-06T16:26:00.000Z,0.06697073647310044,572660982.0929164,-6.0316,-0.14951478,-0.26395382,3.66363681,-18.62797379,-19.8439891,5.5100131,6193733857.412529,0.683,6193734870.43,,2022-07-06T16:26:00.000Z,,,,,,2022-07-06 18:27:48.009329
13,5994,Shiba Inu,SHIB,shiba-inu,372,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-07-06T16:26:00.000Z,1.043398936263235e-05,353829922.35189015,-16.951,0.46222387,1.86021026,6.36324701,-4.99438006,-47.64479741,-57.50196783,5728920411.207375,0.6316,6153289034.05,,2022-07-06T16:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-06 18:27:48.009329
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,,2022-07-06T16:26:00.000Z,5.806947276418848,3278556.46624861,-14.6705,0.0341379,1.61843279,-1.94142481,15.98592448,11.38031652,-1.26923619,5539561337.032012,0.6107,5721233854.37,,2022-07-06T16:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-07-06 18:27:48.009329
0,1,Bitcoin,BTC,bitcoin,9617,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19087425.0,19087425.0,,1,,,,2022-07-07T12:24:00.000Z,20434.009341846726,21765637666.41395,-22.9324,-0.15343341,1.72882964,6.91650718,-30.72629021,-41.19251375,-52.87847552,390032620761.79877,42.251,429114196178.78,,2022-07-07T12:24:00.000Z,,,,,,2022-07-07 14:25:59.690956
1,1027,Ethereum,ETH,ethereum,5815,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121448183.4365,121448183.4365,,2,,,,2022-07-07T12:23:00.000Z,1183.3985441607456,13137826545.72606,-21.0157,0.147338,4.52028257,15.94432038,-32.44198605,-53.95442569,-63.71095448,143721603469.72128,15.5764,143721603469.72,,2022-07-07T12:23:00.000Z,,,,,,2022-07-07 14:25:59.690956
2,825,Tether,USDT,tether,35848,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65994280060.84527,68160365339.22906,,3,,,,2022-07-07T12:23:00.000Z,0.9992486252508014,37664448375.9903,-20.099,0.00849506,0.01494649,0.03607864,-0.00792481,-0.06440286,-0.10606051,65944693625.216,7.1436,68109151361.82,,2022-07-07T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-07 14:25:59.690956
3,3408,USD Coin,USDC,usd-coin,4779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563.0,55546939563.0,,4,,,,2022-07-07T12:23:00.000Z,1.0000776814199828,5047309147.573966,-8.138,-0.02341491,-0.00523235,-0.01119029,-0.0253494,-0.01061614,0.02062421,55551254528.14095,6.0151,55551254528.14,,2022-07-07T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-07 14:25:59.690956
4,1839,BNB,BNB,bnb,994,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-07-07T12:23:00.000Z,237.22206295357992,1008938639.6895272,-25.4305,0.0620007,0.35947422,13.48030422,-14.23426107,-33.60348133,-44.65431348,38732900754.54793,4.194,39169338435.41,,2022-07-07T12:23:00.000Z,,,,,,2022-07-07 14:25:59.690956
5,4687,Binance USD,BUSD,binance-usd,4015,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379.459255,17547224379.459255,,6,,,,2022-07-07T12:23:00.000Z,1.0013512400723876,4724018877.365055,-2.5646,-0.04394478,-0.09688464,0.02560207,0.03500907,0.08369498,0.10591145,17570934892.19996,1.9054,17570934892.2,,2022-07-07T12:23:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-07 14:25:59.690956
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,,2022-07-07T12:24:00.000Z,0.3290646745163018,994615587.0818615,-11.8242,0.13211083,2.00974944,6.00781564,-15.47739986,-42.77886032,-57.42465612,15908006860.499443,1.7264,32906467451.63,,2022-07-07T12:24:00.000Z,,,,,,2022-07-07 14:25:59.690956
7,2010,Cardano,ADA,cardano,515,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,8,,,,2022-07-07T12:23:00.000Z,0.4652836763089643,539062336.7453842,-25.2275,0.08234712,2.14080172,5.46238106,-20.32215871,-37.58465091,-56.62472329,15788958794.200659,1.7112,20937765433.9,,2022-07-07T12:23:00.000Z,,,,,,2022-07-07 14:25:59.690956
8,5426,Solana,SOL,solana,347,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,343776154.29979044,511616946.142289,,9,,,,2022-07-07T12:23:00.000Z,37.162349778298385,1138570682.9241831,-26.7468,0.28779128,4.16498288,17.2087151,-1.89578993,-52.94009791,-67.91434976,12775529691.527088,1.3833,19012887905.04,,2022-07-07T12:23:00.000Z,,,,,,2022-07-07 14:25:59.690956
9,74,Dogecoin,DOGE,dogecoin,504,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-07T12:24:00.000Z,0.06914035251512823,403846590.4663977,7.1682,-0.05064288,2.60364607,9.112941,-13.00862636,-45.15865073,-52.71761054,9172903412.146168,0.9932,9172903412.15,,2022-07-07T12:24:00.000Z,,,,,,2022-07-07 14:25:59.690956
10,6636,Polkadot,DOT,polkadot-new,361,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,6335553824.21925,,2022-07-07T12:23:00.000Z,7.001619435475554,406563728.9614411,-28.5388,-0.00352985,1.35263213,3.57329949,-22.04633218,-48.33739834,-65.06159123,6914654525.67716,0.749,7724911028.46,,2022-07-07T12:23:00.000Z,,,,,,2022-07-07 14:25:59.690956
11,4943,Dai,DAI,multi-collateral-dai,1019,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6892692436.945458,6892692436.945458,,12,,,,2022-07-07T12:23:00.000Z,1.0004360458987402,211471338.30417556,-11.92,0.02136179,0.02399234,0.01135002,0.00263795,0.08338557,0.14106241,6895697967.213866,0.7478,6895697967.21,,2022-07-07T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-07 14:25:59.690956
12,1958,TRON,TRX,tron,653,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92483628228.35036,92483633966.58765,,13,71659659264.0,4818238007.901416,,2022-07-07T12:23:00.000Z,0.06723780237568024,544280414.051982,-7.0482,0.05057387,-0.38782201,6.04399575,-15.94061418,-19.37592829,5.65684989,6218395917.803703,0.6733,6218396303.63,,2022-07-07T12:23:00.000Z,,,,,,2022-07-07 14:25:59.690956
13,5994,Shiba Inu,SHIB,shiba-inu,374,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-07-07T12:23:00.000Z,1.0526534807931661e-05,283232442.3564112,-21.9191,-0.2616014,1.84026151,5.63719554,-0.17084957,-44.53588567,-57.18182619,5779733716.848481,0.6258,6207866325.05,,2022-07-07T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-07 14:25:59.690956
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,,2022-07-07T12:23:00.000Z,5.84787389251401,3533198.49285944,1.6824,-0.12545309,0.036458,-1.63585502,12.34493008,9.25613661,-1.48857151,5578603451.482916,0.6043,5761556373.32,,2022-07-07T12:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-07-07 14:25:59.690956
0,1,Bitcoin,BTC,bitcoin,9619,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19088687.0,19088687.0,,1,,,,2022-07-08T20:23:00.000Z,21820.264249777905,48380620996.75453,91.2236,0.11295859,0.90955065,11.4306341,-27.75261298,-30.91692318,-48.80222548,416520194521.30023,43.3316,458225549245.34,,2022-07-08T20:23:00.000Z,,,,,,2022-07-08 22:25:17.631786
1,1027,Ethereum,ETH,ethereum,5818,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121466261.8115,121466261.8115,,2,,,,2022-07-08T20:22:00.000Z,1238.6276967102335,16313228358.367043,12.0212,0.431581,0.06912234,14.55740145,-30.99982912,-46.54934522,-61.83487343,150451476095.58044,15.6528,150451476095.58,,2022-07-08T20:22:00.000Z,,,,,,2022-07-08 22:25:17.631786
2,825,Tether,USDT,tether,35910,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65992280060.754875,68160365339.13867,,3,,,,2022-07-08T20:22:00.000Z,0.9994080601765565,63429759799.815895,54.7887,0.00553231,-0.00972915,0.03876023,0.00928221,-0.05582663,-0.0942134,65953216602.14708,6.8613,68120018504.51,,2022-07-08T20:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-08 22:25:17.631786
3,3408,USD Coin,USDC,usd-coin,4788,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563.0,55546939563.0,,4,,,,2022-07-08T20:22:00.000Z,1.0000123937011967,6077298561.214418,9.788,-0.03920999,0.0115843,-0.02349998,-0.016817,-3.113e-05,0.03719926,55547627995.17133,5.7829,55547627995.17,,2022-07-08T20:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-08 22:25:17.631786
4,1839,BNB,BNB,bnb,998,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-07-08T20:22:00.000Z,242.15848128846383,1325313062.0110033,17.4339,0.06637138,-0.05232246,10.00611533,-16.39210727,-22.58289788,-42.75736697,39538904205.77584,4.1133,39984423836.87,,2022-07-08T20:22:00.000Z,,,,,,2022-07-08 22:25:17.631786
5,4687,Binance USD,BUSD,binance-usd,4028,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379.459255,17547224379.459255,,6,,,,2022-07-08T20:23:00.000Z,1.0021176796116111,6256371174.733198,19.6432,0.22510876,0.24003591,0.30643572,0.14104874,0.23820789,0.1135836,17584383778.768,1.8295,17584383778.77,,2022-07-08T20:23:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-08 22:25:17.631786
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,,2022-07-08T20:23:00.000Z,0.34422695491602423,1486211719.8389022,43.5802,0.74362788,0.95049819,8.29700822,-14.21986107,-32.05473645,-54.90036838,16640998516.240517,1.7325,34422695491.6,,2022-07-08T20:23:00.000Z,,,,,,2022-07-08 22:25:17.631786
7,2010,Cardano,ADA,cardano,515,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,8,,,,2022-07-08T20:22:00.000Z,0.4687435853175382,816487622.9731306,30.7737,0.17095237,-1.77903218,3.20031226,-27.36323111,-27.64625323,-54.68046677,15906367513.976553,1.6549,21093461339.29,,2022-07-08T20:22:00.000Z,,,,,,2022-07-08 22:25:17.631786
8,5426,Solana,SOL,solana,347,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,343805807.96875936,511616946.142289,,9,,,,2022-07-08T20:22:00.000Z,38.888932131626916,1473701624.257664,19.5666,-0.56193397,0.92952467,15.48205223,-0.01579386,-42.47928182,-64.83343719,13370240732.556238,1.3919,19896236695.92,,2022-07-08T20:22:00.000Z,,,,,,2022-07-08 22:25:17.631786
9,74,Dogecoin,DOGE,dogecoin,505,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-08T20:23:00.000Z,0.07015103159867242,431493117.05292296,6.347,0.32257542,-0.86364536,4.07129745,-11.66051542,-36.3294186,-51.17429992,9306990978.621891,0.9683,9306990978.62,,2022-07-08T20:23:00.000Z,,,,,,2022-07-08 22:25:17.631786
10,6636,Polkadot,DOT,polkadot-new,362,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,6446334241.498854,,2022-07-08T20:23:00.000Z,7.124046352555775,545245949.74845,11.9389,-0.02323997,-1.69748766,3.10857141,-21.11834602,-37.60195357,-63.65175487,7035560816.579552,0.732,7859985071.06,,2022-07-08T20:23:00.000Z,,,,,,2022-07-08 22:25:17.631786
11,4943,Dai,DAI,multi-collateral-dai,1019,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6925838860.129657,6925838860.129657,,12,,,,2022-07-08T20:22:00.000Z,1.0000886209681001,238116402.01747563,2.0938,-0.0490087,-0.00175196,-0.10887264,-0.00378522,0.03914193,0.03940276,6926452634.674347,0.7206,6926452634.67,,2022-07-08T20:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-08 22:25:17.631786
12,1958,TRON,TRX,tron,653,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92481465478.93195,92481458144.32585,,13,71659659264.0,4964597696.68518,,2022-07-08T20:22:00.000Z,0.06928023029519578,658993192.923814,13.3932,0.01484735,1.18610636,5.9121903,-14.80728485,-10.60860538,9.42447922,6407137226.4176035,0.6666,6407136718.27,,2022-07-08T20:22:00.000Z,,,,,,2022-07-08 22:25:17.631786
13,5994,Shiba Inu,SHIB,shiba-inu,374,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-07-08T20:22:00.000Z,1.1355550572609389e-05,645020906.2310165,75.4556,-0.44821492,3.98863692,11.67454426,6.83220333,-26.95058428,-53.17130283,6234915830.842579,0.6486,6696765962.24,,2022-07-08T20:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-08 22:25:17.631786
14,5805,Avalanche,AVAX,avalanche,283,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,283126512.5918746,404229626.49901325,,15,,,,2022-07-08T20:22:00.000Z,20.130404304282536,602892185.9676455,-2.6851,-0.65951913,-0.43552016,21.34961679,-16.73708213,-56.0437907,-75.91033192,5699451167.735976,0.593,14493891099.08,,2022-07-08T20:22:00.000Z,,,,,,2022-07-08 22:25:17.631786
0,1,Bitcoin,BTC,bitcoin,9619,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19089018.0,19089018.0,,1,,,,2022-07-09T08:01:00.000Z,21649.139759198573,53509190394.65183,80.6519,0.43774995,-0.68644924,13.12397775,-28.92626932,-31.68925684,-49.23918039,413260818547.85724,43.113,454631934943.17,,2022-07-09T08:01:00.000Z,,,,,,2022-07-09 10:03:33.090041
1,1027,Ethereum,ETH,ethereum,5818,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121471756.999,121471756.999,,2,,,,2022-07-09T08:00:00.000Z,1223.8331759488751,14744893554.754354,-7.1839,0.51142104,-1.449839,17.23549864,-32.24005945,-48.6758401,-62.27113484,148661166156.17618,15.5053,148661166156.18,,2022-07-09T08:00:00.000Z,,,,,,2022-07-09 10:03:33.090041
